0,1.2283,0.28356
0.1,1.2924,0.28115
0.2,1.0076,0.27874
0.3,1.1884,0.27624
0.4,1.102,0.27385
0.5,1.0901,0.27131
0.6,1.1093,0.26887
0.7,1.1463,0.26648
0.8,1.0364,0.26397
0.9,1.1904,0.26148
1,1.0824,0.25904
1.1,1.1216,0.25654
1.2,1.1,0.25403
1.3,1.1798,0.25156
1.4,0.9986,0.24903
1.5,1.0989,0.24653
1.6,0.99947,0.24406
1.7,1.0772,0.24165
1.8,1.094,0.23914
1.9,1.109,0.23649
2,1.1623,0.2341
2.1,1.1229,0.2316
2.2,1.1272,0.22906
2.3,1.0599,0.22665
2.4,1.035,0.22405
2.5,1.2436,0.22164
2.6,1.0139,0.21913
2.7,1.0923,0.21665
2.8,1.0977,0.21408
2.9,1.0134,0.21175
3,1.1018,0.20928
3.1,1.1644,0.20684
3.2,1.0065,0.20441
3.3,1.2419,0.20194
3.4,1.1419,0.19952
3.5,1.1905,0.19712
3.6,1.1786,0.19469
3.7,1.0695,0.19225
3.8,1.0711,0.18987
3.9,1.0907,0.18749
4,1.1728,0.1851
4.1,1.2037,0.18273
4.2,1.143,0.18041
4.3,1.1976,0.17799
4.4,1.1225,0.1757
4.5,1.1468,0.17337
4.6,1.0835,0.17105
4.7,1.0815,0.16873
4.8,1.151,0.16641
4.9,1.1822,0.16407
5,1.0784,0.16187
5.1,1.1083,0.15958
5.2,1.1678,0.15728
5.3,1.026,0.15503
5.4,1.2131,0.15278
5.5,1.2103,0.15052
5.6,0.95342,0.14833
5.7,0.98725,0.14606
5.8,1.2277,0.14383
5.9,1.0923,0.14165
6,1.178,0.13939
6.1,1.0147,0.13721
6.2,1.1574,0.13503
6.3,1.1964,0.13279
6.4,1.1304,0.13066
6.5,1.2018,0.12843
6.6,1.17,0.12634
6.7,1.1954,0.12416
6.8,1.112,0.12197
6.9,1.0861,0.11987
7,1.1498,0.11774
7.1,1.1245,0.11555
7.2,1.1123,0.11345
7.3,1.0859,0.11134
7.4,1.1148,0.10925
7.5,1.0599,0.10716
7.6,1.1532,0.10505
7.7,1.031,0.10293
7.8,0.9443,0.10087
7.9,0.96202,0.098834
8,1.0184,0.096765
8.1,0.98142,0.09468
8.2,1.0284,0.092719
8.3,0.92448,0.090629
8.4,0.9896,0.088607
8.5,0.8848,0.086651
8.6,0.96363,0.084535
8.7,0.93372,0.08262
8.8,0.9464,0.080626
8.9,0.8992,0.078638
9,0.8785,0.076723
9.1,0.978,0.074808
9.2,0.85085,0.072852
9.3,0.88625,0.070988
9.4,0.8081,0.06906
9.5,0.86832,0.067229
9.6,0.88482,0.065385
9.7,0.92817,0.063545
9.8,0.82948,0.06174
9.9,0.85825,0.059891
10,0.84757,0.058112
10.1,0.8431,0.056415
10.2,0.92487,0.054613
10.3,0.89217,0.052966
10.4,0.91065,0.051196
10.5,0.90338,0.049569
