0,1.1129,0.28355
0.1,1.2229,0.28113
0.2,1.1183,0.27875
0.3,1.159,0.27636
0.4,1.1874,0.27386
0.5,1.0084,0.27132
0.6,0.9887,0.26897
0.7,1.1862,0.26641
0.8,1.2266,0.26396
0.9,1.1079,0.2616
1,1.148,0.25909
1.1,1.2324,0.25666
1.2,1.1673,0.25412
1.3,1.1651,0.25154
1.4,1.213,0.24912
1.5,1.1222,0.2466
1.6,0.99447,0.24402
1.7,1.207,0.24156
1.8,1.2484,0.23903
1.9,1.2397,0.23659
2,1.111,0.2341
2.1,1.0406,0.23159
2.2,1.1134,0.22898
2.3,0.96875,0.22663
2.4,1.0598,0.22406
2.5,1.1337,0.22163
2.6,1.1446,0.21912
2.7,1.0266,0.21661
2.8,1.1539,0.21419
2.9,1.1369,0.21176
3,1.1191,0.20926
3.1,1.102,0.20678
3.2,1.1378,0.20437
3.3,1.0266,0.20191
3.4,1.0588,0.19953
3.5,1.0606,0.19713
3.6,1.0564,0.19471
3.7,1.1952,0.19231
3.8,1.0749,0.18988
3.9,1.0493,0.18749
4,1.2184,0.18511
4.1,1.0652,0.18267
4.2,1.1931,0.18039
4.3,1.0473,0.17811
4.4,1.0917,0.17571
4.5,1.0894,0.17344
4.6,1.1591,0.17103
4.7,1.1736,0.16873
4.8,1.1055,0.16641
4.9,1.2474,0.1641
5,1.0659,0.16191
5.1,1.1785,0.15961
5.2,1.0869,0.15727
5.3,1.1899,0.15504
5.4,1.1668,0.15277
5.5,1.0257,0.15051
5.6,1.1438,0.14831
5.7,1.1966,0.14603
5.8,1.0696,0.14382
5.9,1.0434,0.14161
6,1.0165,0.13942
6.1,1.1099,0.1372
6.2,1.0627,0.13503
6.3,1.0961,0.13284
6.4,1.0832,0.13061
6.5,1.1493,0.12852
6.6,1.2079,0.12632
6.7,1.0486,0.12417
6.8,1.1928,0.12206
6.9,1.0926,0.1199
7,1.0942,0.11773
7.1,0.97373,0.11558
7.2,1.1315,0.11353
7.3,1.1054,0.11137
7.4,1.0742,0.1092
7.5,1.0492,0.10713
7.6,0.9969,0.10504
7.7,1.0057,0.10292
7.8,0.9398,0.10088
7.9,0.97065,0.098775
8,0.93975,0.096772
8.1,0.9289,0.094725
8.2,0.91095,0.092651
8.3,0.99028,0.09064
8.4,0.83893,0.08856
8.5,0.93802,0.086519
8.6,0.9143,0.084606
8.7,0.86933,0.082615
8.8,0.90775,0.080648
8.9,0.94685,0.078635
9,0.93908,0.076731
9.1,0.99612,0.074818
9.2,0.854,0.072853
9.3,0.93897,0.070987
9.4,0.82712,0.069066
