0,0.87905,0.07888
0.1,0.8687,0.07654
0.2,0.84413,0.074191
0.3,0.8498,0.07187
0.4,0.8994,0.069583
0.5,0.89705,0.067331
0.6,0.87055,0.065123
0.7,0.8948,0.06291
0.8,0.8663,0.060757
0.9,0.88425,0.058637
1,0.86775,0.056578
1.1,0.88392,0.054541
1.2,0.871,0.05252
1.3,0.87327,0.050503
1.4,0.93945,0.048592
1.5,0.8985,0.046658
1.6,0.90333,0.04486
1.7,0.94518,0.043047
1.8,0.9362,0.041236
1.9,0.9504,0.039487
2,0.89423,0.037788
2.1,0.93875,0.03613
2.2,0.91112,0.034499
2.3,0.95598,0.032985
2.4,0.94245,0.031439
2.5,0.96008,0.029983
2.6,0.97242,0.02852
2.7,0.9373,0.027106
2.8,0.99023,0.025772
2.9,1.0124,0.024451
3,0.95765,0.023117
3.1,1.0887,0.021934
3.2,0.97823,0.020801
3.3,1.0241,0.019619
3.4,0.9794,0.018477
3.5,1.0249,0.017472
3.6,0.9801,0.016455
3.7,1.0096,0.015489
3.8,1.014,0.014533
3.9,1.0233,0.013646
4,1.005,0.012787
4.1,1.0165,0.012001
4.2,1.0196,0.011221
4.3,1.0289,0.010482
4.4,1.0357,0.0097592
4.5,1.0317,0.0090884
4.6,1.0417,0.0084509
4.7,1.0455,0.0078577
4.8,1.048,0.0072925
4.9,1.0623,0.006776
5,1.0582,0.0062511
5.1,1.0598,0.0057438
5.2,1.0649,0.0052639
5.3,1.0705,0.0048315
5.4,1.0582,0.0043891
5.5,1.0716,0.0039608
5.6,1.0582,0.0035033
5.7,1.034,0.0030761
5.8,1.0126,0.0026666
5.9,0.9899,0.0022456
6,1.0089,0.001861
6.1,1.0283,0.0014799
6.2,1.0736,0.0011955
6.3,1.1105,0.0009188
6.4,1.2438,0.00067866
6.5,1.4563,0.00048258
6.6,1.6405,0.00034509
6.7,1.8514,0.00023344
6.8,2.1989,0.00015428
6.9,2.4825,0.00010384
7,2.8592,6.1939e-05
7.1,3.1994,3.804e-05
